345667989,6df86fcb-4056-4a39-a969-5d5643778043,46.276759236490605
345667989,6215c10b-913a-4de2-9836-d3b9dd727772,1816.3
345667989,a03a8435-f6c3-4b73-8885-9676e41f8468,24.216534733312443
345667989,22a58247-ed4e-49e1-9230-413435e29e52,2072.3
345667989,6f8e8a32-9b03-4450-b308-9b5d1ee6408f,22.2576305580177,31,1
345667989,f0294fee-54be-4498-8f04-c7106618b805,1814.3
423453245,0ea8257d-7d3a-40cb-bd87-1acf4b72f295,8.393806125577422
423453245,5cfa239a-584c-4f92-8ebe-4f6bc7bac660,2133.3
423453245,59e78d9a-b53b-41e9-a0ba-a4be463a2b97,50.62580579596943
423453245,67e945a3-5642-489f-86d4-5511188a2956,2321.3
423453245,649a0707-743a-4ebb-8964-ef0338ee81cc,81.2966344438607,31,1
423453245,9108aa52-42a9-4c7e-8b50-8c2a9f8ce672,1787.3
423148894,e48d37a6-04ef-43fd-bd7e-0b04855f8bc5,57.413032327378374
423148894,f7732301-a5ef-4e09-9c5b-e2b32e479230,2256.3
423148894,55494fa9-c690-46af-b9e5-b6a7f5bdc9b7,82.3310408578367
423148894,3f745e1c-a67e-4ce5-b3eb-4d0f143a7997,1845.3
423148894,16137afb-9254-4cf3-bef4-8171b6cd44b3,76.2571309911465,31,1
423148894,98c4649f-09eb-47ac-b30d-2f14b8444891,1918.3
345653425,290824f2-bd79-4cb6-a5e8-685cbda32d3e,96.62835158080223
345653425,1d3fa6ff-9a18-4992-aeef-71cbe03f6c21,1571.3
345653425,f32272bc-af37-40fd-ac00-d4f66f7292df,31.43766164393225
345653425,0def207a-4c9b-4919-93e3-b53a89125296,1675.3
345653425,d48a2490-8aaf-414f-aef6-8a874189ed7e,44.42419408587905,31,1
345653425,09c7968f-a771-493b-9868-b587754958fa,1765.3
677879013,652860f9-af56-460c-a0f4-29bcfcda527e,50.72813660897907
677879013,584bdc90-6acb-4ecd-95a3-2b277d2d8a23,1883.3
677879013,28c8f873-a97a-4c88-84c2-9257255fe265,56.620776036969325
677879013,da07ae95-95b9-4b6f-b01d-4eb30e6b69c0,1654.3
677879013,31a207f2-ba87-4554-9141-acbe81818a48,60.23504654664256,31,1
677879013,5c5822fa-8373-4b4a-a138-a2328ca8c8f8,1663.3
423567890,ee0ef873-71d5-4e3f-b3c9-bc3d9643848d,99.40536986225548
423567890,42918ffe-18f2-4d61-8375-4f99e619bee3,2252.3
423567890,3e3df3e6-75b1-4468-84d9-3c98bdf0bccd,27.47715115145023
423567890,6d63da1c-f07c-4d4b-8c7d-b2f6bba78ae9,1982.3
423567890,3beb1698-a849-4060-b3be-acc405f2186b,0.28616344493584484,31,1
423567890,1b5e9a55-57ab-4fba-9238-3af2ff13dd7c,2496.3
345599870,3b175ef6-125c-4a3d-a9c9-b879e1e49a19,88.15114714994179
345599870,4335f046-e748-4436-8dde-bad8e44adb5c,1717.3
345599870,dd09a55e-5aa1-4094-9c28-53fcd0b4edfe,45.97707228246883
345599870,f68eb411-e22f-4661-91e1-4e9294af2ecf,1813.3
345599870,5f21ba91-e7ae-45b0-822a-9a5533481874,3.1647556573570053,31,1
345599870,525950c0-a6af-4c30-8ade-dfb138a59630,1653.3
345812332,5e20b004-43c9-4fd0-b549-5d61f1e2715f,89.73753665546097
